source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TMT,601168,ยูโทเปี้ยน,ULFLEX,"(cefalexin 250 mg/5 mL) powder for syrup, 60 mL bottle",ยูโทเปี้ยน,ACTIVE
TMT,466758,ยูโทเปี้ยน,ULFLEX,"(cefalexin 500 mg) capsule, hard, 1 capsule",ยูโทเปี้ยน,ACTIVE
TMT,466770,ยูโทเปี้ยน,ULFLEX-250,"(cefalexin 250 mg) capsule, hard, 1 capsule",ยูโทเปี้ยน,ACTIVE
TMT,137155,"GRODZISK PHARMA, POLAND",ULGASTRAN,"(sucralfate 1 g) tablet, 1 tablet","GRODZISK PHARMA, POLAND",ACTIVE
TMT,137366,เกร๊ทเตอร์ฟาร์ม่า,ULGASTRIN,(aluminium sodium silicate 280 mg + bismuth subnitrate 150 mg + glycyrrhiza 400 mg + sodium sulfate ,เกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,727734,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,ULGASTRIN,(aluminium sodium silicate 280 mg + bismuth subnitrate 150 mg + glycyrrhiza 400 mg + sodium sulfate ,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,101124,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์,ULMET,"(cimetidine 200 mg) film-coated tablet, 1 tablet",เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์,ACTIVE
TMT,116840,นิวไลฟ์ฟาร์ม่า,ULOLIPID,"(gemfibrozil 300 mg) capsule, hard, 1 capsule",นิวไลฟ์ฟาร์ม่า,ACTIVE
TMT,466791,สหการโอสถ,U-LOP,"(loperamide 2 mg) capsule, hard, 1 capsule",สหการโอสถ,ACTIVE
TMT,105092,โปลิฟาร์ม,ULPRACID,"(omeprazole 20 mg) gastro-resistant capsule, hard, 1 capsule",โปลิฟาร์ม,ACTIVE
TMT,105102,โปลิฟาร์ม,ULPRAZOLE,"(omeprazole 20 mg) gastro-resistant capsule, hard, 1 capsule",โปลิฟาร์ม,ACTIVE
TMT,101130,บูรพาโอสถ,ULSAMET 200,"(cimetidine 200 mg) film-coated tablet, 1 tablet",บูรพาโอสถ,ACTIVE
TMT,102655,บูรพาโอสถ,ULSAMET 400,"(cimetidine 400 mg) film-coated tablet, 1 tablet",บูรพาโอสถ,ACTIVE
TMT,137164,สยามเภสัช,ULSANIC,"(sucralfate 1 g) tablet, 1 tablet",สยามเภสัช,ACTIVE
TMT,137268,สยามเภสัช,ULSANIC,"(sucralfate 1 g/5 mL) oral suspension, 5 mL sachet",สยามเภสัช,ACTIVE
TMT,137101,สยามเภสัช,ULSANIC,"(sucralfate 500 mg) tablet, 1 tablet",สยามเภสัช,ACTIVE
TMT,105118,ชุมชนเภสัชกรรม,ULSEC,"(omeprazole 20 mg) gastro-resistant capsule, hard, 1 capsule",ชุมชนเภสัชกรรม,ACTIVE
TMT,1191338,110/50 MICROGRAM,ULTIBRO BREEZHALER,"(NOVARTIS FARMACEUTICA, SPAIN) (glycopyrronium 50 mcg + indacaterol 110 mcg) inhalation powder, hard","NOVARTIS FARMACEUTICA, SPAIN",ACTIVE
TMT,968381,"NOVARTIS PHARMA STEIN, SWITZERLAND",ULTIBRO BREEZHALER,"(glycopyrronium 50 mcg + indacaterol 110 mcg) inhalation powder, hard capsule, 1 capsule","NOVARTIS PHARMA STEIN, SWITZERLAND",ACTIVE
TMT,135302,ไบโอแลป,ULTIMAC-10,"(piroxicam 10 mg) capsule, hard, 1 capsule",ไบโอแลป,ACTIVE
TMT,1301263,"YICHANG HUMANWELL PHARMACEUTICAL, CHINA",ULTIWELL,"(remifentanil 2 mg) powder for concentrate for solution for injection/infusion, 1 vial","YICHANG HUMANWELL PHARMACEUTICAL, CHINA",ACTIVE
TMT,1346576,"PHARMAZEUTISCHE FABRIK MONTAVIT, AUSTRIA",ULTRACARBON N.F.,"(activated charcoal 250 mg) tablet, 1 tablet","PHARMAZEUTISCHE FABRIK MONTAVIT, AUSTRIA",ACTIVE
TMT,685664,"MERCK, GERMANY",ULTRACARBON X,"(activated charcoal 250 mg) tablet, 1 tablet","MERCK, GERMANY",ACTIVE
TMT,466855,"CILAG, SWITZERLAND",ULTRACET,"(paracetamol 325 mg + tramadol hydrochloride 37.5 mg) film-coated tablet, 1 tablet","CILAG, SWITZERLAND",ACTIVE
TMT,466872,"JANSSEN KOREA, KOREA",ULTRACET,"(paracetamol 325 mg + tramadol hydrochloride 37.5 mg) film-coated tablet, 1 tablet","JANSSEN KOREA, KOREA",ACTIVE
TMT,466893,"JANSSEN-CILAG, ITALY",ULTRACET,"(paracetamol 325 mg + tramadol hydrochloride 37.5 mg) film-coated tablet, 1 tablet","JANSSEN-CILAG, ITALY",ACTIVE
TMT,466919,"BAL PHARMA, INDIA",ULTRAFLOX-250,"(ciprofloxacin 250 mg) film-coated tablet, 1 tablet","BAL PHARMA, INDIA",ACTIVE
TMT,466935,"BAL PHARMA, INDIA",ULTRAFLOX-250,"(ciprofloxacin 250 mg) tablet, 1 tablet (invalid)","BAL PHARMA, INDIA",ACTIVE
TMT,466957,"BAL PHARMA, INDIA",ULTRAFLOX-500,"(ciprofloxacin 500 mg) film-coated tablet, 1 tablet","BAL PHARMA, INDIA",ACTIVE
TMT,563766,"BAYER PHARMA, GERMANY",ULTRAVIST 300,"(iopromide 31.17 g/50 mL) solution for injection, 50 mL vial","BAYER PHARMA, GERMANY",ACTIVE
TMT,1038749,"BAYER, GERMANY",ULTRAVIST 300,"(iopromide 31.17 g/50 mL) solution for injection, 50 mL vial","BAYER, GERMANY",ACTIVE
TMT,1254293,"BAYER, GERMANY",ULTRAVIST 300,"(iopromide 311.7 g/500 mL) solution for injection, 500 mL bottle","BAYER, GERMANY",ACTIVE
TMT,1038754,"BAYER, GERMANY",ULTRAVIST 300,"(iopromide 62.34 g/100 mL) solution for injection, 100 mL vial","BAYER, GERMANY",ACTIVE
TMT,973048,"BAYER, KOREA",ULTRAVIST 300,"(iopromide 31.17 g/50 mL) solution for injection, 50 mL vial","BAYER, KOREA",ACTIVE
TMT,563797,"BAYER, KOREA",ULTRAVIST 300,"(iopromide 62.34 g/100 mL) solution for injection, 100 mL vial","BAYER, KOREA",ACTIVE
TMT,563811,"SCHERING, GERMANY",ULTRAVIST 300,"(iopromide 31.17 g/50 mL) solution for injection, 50 mL vial","SCHERING, GERMANY",ACTIVE
TMT,563830,"SCHERING, KOREA",ULTRAVIST 300,"(iopromide 62.34 g/100 mL) solution for injection, 100 mL vial","SCHERING, KOREA",ACTIVE
TMT,565684,ยูเมด้า,ULTRAVIST 300,"(lidocaine 2 g/100 mL) solution for injection, 20 mL vial (invalid)",ยูเมด้า,ACTIVE
TMT,563933,"BAYER PHARMA, GERMANY",ULTRAVIST 370,"(iopromide 76.88 g/100 mL) solution for injection, 100 mL vial","BAYER PHARMA, GERMANY",ACTIVE
TMT,1038783,"BAYER, GERMANY",ULTRAVIST 370,"(iopromide 38.44 g/50 mL) solution for injection, 50 mL vial","BAYER, GERMANY",ACTIVE
TMT,1254388,"BAYER, GERMANY",ULTRAVIST 370,"(iopromide 384.43 g/500 mL) solution for injection, 500 mL bottle","BAYER, GERMANY",ACTIVE
TMT,1038796,"BAYER, GERMANY",ULTRAVIST 370,"(iopromide 76.88 g/100 mL) solution for injection, 100 mL vial","BAYER, GERMANY",ACTIVE
TMT,563905,"BAYER, KOREA",ULTRAVIST 370,"(iopromide 38.44 g/50 mL) solution for injection, 50 mL vial","BAYER, KOREA",ACTIVE
TMT,563998,"SCHERING, GERMANY",ULTRAVIST 370,"(iopromide 38.44 g/50 mL) solution for injection, 50 mL vial","SCHERING, GERMANY",ACTIVE
TMT,563951,"SCHERING, GERMANY",ULTRAVIST 370,"(iopromide 76.88 g/100 mL) solution for injection, 100 mL vial","SCHERING, GERMANY",ACTIVE
TMT,563853,"SCHERING, KOREA",ULTRAVIST 370,"(iopromide 38.44 g/50 mL) solution for injection, 50 mL vial","SCHERING, KOREA",ACTIVE
TMT,563979,"SCHERING, KOREA",ULTRAVIST 370,"(iopromide 76.88 g/100 mL) solution for injection, 100 mL vial","SCHERING, KOREA",ACTIVE
TMT,101148,ห้างขายยาตราเจ็ดดาว,ULTUDINE 200,"(cimetidine 200 mg) film-coated tablet, 1 tablet (invalid)",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,102471,ห้างขายยาตราเจ็ดดาว,ULTUDINE 200,"(cimetidine 200 mg) film-coated tablet, 1 tablet",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,466974,ยูโทเปี้ยน,ULZID,"(cisapride 5 mg) tablet, 1 tablet",ยูโทเปี้ยน,ACTIVE
TMT,1134502,พอนด์ เคมีคอล,UMAFEN - 200,"(ibuprofen 200 mg) film-coated tablet, 1 tablet",พอนด์ เคมีคอล,ACTIVE
TMT,123303,ยูเมด้า,UMAFEN - 200,"(ibuprofen 200 mg) film-coated tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,1323871,พอนด์ เคมีคอล,UMAFEN - 400,"(ibuprofen 400 mg) film-coated tablet, 1 tablet",พอนด์ เคมีคอล,ACTIVE
TMT,124503,ยูเมด้า,UMAFEN - 400,"(ibuprofen 400 mg) film-coated tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,126909,ยูเมด้า,UMAFEN SUSPENSION,"(ibuprofen 100 mg/5 mL) oral suspension, 60 mL bottle",ยูเมด้า,ACTIVE
TMT,101153,ยูเมด้า,UMAMETT-200,"(cimetidine 200 mg) tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,102213,ยูเมด้า,UMAMETT-400,"(cimetidine 400 mg) tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,741179,"KEDRION, ITALY",UMAN ALBUMIN,"(human serum albumin 20 g/100 mL) solution for infusion, 100 mL vial","KEDRION, ITALY",ACTIVE
TMT,741151,"KEDRION, ITALY",UMAN ALBUMIN,"(human serum albumin 20 g/100 mL) solution for infusion, 50 mL vial","KEDRION, ITALY",ACTIVE
TMT,736487,ยูเมด้า,UMAVIT-3B,"(cyanocobalamin 50 mcg + pyridoxine hydrochloride 5 mg + thiamine 100 mg) tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,1033583,F 13781,UMB-GRANULOMA SOL,"(sodium chloride 30 g/100 mL) cutaneous solution, 10 mL bottle",โรงพยาบาลรามาธิบดี,ACTIVE
TMT,911137,ยูเมด้า,UMEDA BECOMPLEX NO.1,(nicotinamide 50 mg/1 mL + pyridoxine 100 mcg/1 mL + riboflavin 1 mg/1 mL + thiamine 100 mg/1 mL) so,ยูเมด้า,ACTIVE
TMT,501539,ยูเมด้า,UMEDA CALAMINE-D,(calamine 10 g/100 mL + diphenhydramine hydrochloride 1 g/100 mL + zinc oxide 4.5 g/100 mL) cutaneou,ยูเมด้า,ACTIVE
TMT,557550,ยูเมด้า,UMEDA GLUCOSE 50 %,"(dextrose 50 g/100 mL) solution for injection/infusion, 50 mL vial",ยูเมด้า,ACTIVE
TMT,574274,ยูเมด้า,UMEDA PARA-J,"(paracetamol 300 mg/2 mL) solution for injection, 2 mL ampoule",ยูเมด้า,ACTIVE
TMT,577246,ยูเมด้า,UMEDA VITAMIN B,"(pyridoxine 100 mg/1 mL) solution for injection, 1 mL ampoule",ยูเมด้า,ACTIVE
TMT,577907,ยูเมด้า,UMEDA VITAMIN B,"(riboflavin 10 mg/2 mL) solution for injection, 2 mL ampoule",ยูเมด้า,ACTIVE
TMT,580209,ยูเมด้า,UMEDA VITAMIN B1,"(thiamine hydrochloride 100 mg/1 mL) solution for injection, 1 mL ampoule",ยูเมด้า,ACTIVE
TMT,1290573,ยูเมด้า,UMEGOT,"(caffeine 100 mg + ergotamine tartrate 1 mg) film-coated tablet, 1 tablet",ยูเมด้า,ACTIVE
TMT,466990,สหการโอสถ,UMINOR,"(norfloxacin 400 mg) film-coated tablet, 1 tablet",สหการโอสถ,ACTIVE
TMT,467019,ยูนีซัน,UNAMINE,"(hydroxyzine hydrochloride 10 mg) film-coated tablet, 1 tablet",ยูนีซัน,ACTIVE
TMT,112013,ยูนีซัน,UNARIL,"(enalapril maleate 10 mg) tablet, 1 tablet",ยูนีซัน,ACTIVE
TMT,112287,ยูนีซัน,UNARIL,"(enalapril maleate 20 mg) tablet, 1 tablet",ยูนีซัน,ACTIVE
TMT,540477,"HAUPT PHARMA LATINA, ITALY",UNASYN,"(ampicillin 1 g + sulbactam 500 mg) powder for solution for injection, 1 vial","HAUPT PHARMA LATINA, ITALY",ACTIVE
TMT,662163,"HAUPT PHARMA LATINA, ITALY",UNASYN,"(ampicillin 2 g + sulbactam 1 g) powder for solution for injection, 1 vial","HAUPT PHARMA LATINA, ITALY",ACTIVE
