source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TTMT,9043532,ว่านชักมดลูก,ว่านชักมดลูก,ยาแคปซูล,โรงพยาบาลพระอาจารย์ฝั้นอาจาโร,ACTIVE
TTMT,9043545,ว่านชักมดลูก,ว่านชักมดลูก,ยาชง,โรงพยาบาลพระอาจารย์ฝั้นอาจาโร,ACTIVE
TTMT,9043550,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลพระอาจารย์ฝั้นอาจาโร,ACTIVE
TTMT,9043964,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาลูกกลอน,โรงพยาบาลพังโคน,ACTIVE
TTMT,9045591,พญายอ,พญายอ,ทิงเจอร์,โรงพยาบาลโคกศรีสุพรรณ,ACTIVE
TTMT,9046002,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลเรณูนคร,ACTIVE
TTMT,9046039,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาชง,โรงพยาบาลเรณูนคร,ACTIVE
TTMT,9046041,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลเรณูนคร,ACTIVE
TTMT,9046056,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลเรณูนคร,ACTIVE
TTMT,9046463,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลนิคมคำสร้อย,ACTIVE
TTMT,9046883,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9046896,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาชง,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9046910,บัวบก,บัวบก,ยาแคปซูล,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9046947,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9046952,มะระขี้นก,มะระขี้นก,ยาแคปซูล,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9046968,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาแคปซูล,โรงพยาบาลดอนตาล,ACTIVE
TTMT,9047372,พญายอ,พญายอ,ขี้ผึ้ง,โรงพยาบาลดงหลวง,ACTIVE
TTMT,9047386,พญายอ,พญายอ,สารละลายสำหรับป้ายปาก,โรงพยาบาลดงหลวง,ACTIVE
TTMT,9048208,รางจืด,รางจืด,ยาชง,โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา,ACTIVE
TTMT,9048212,หญ้าดอกขาว,หญ้าดอกขาว,ยาชง,โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา,ACTIVE
TTMT,9048220,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา,ACTIVE
TTMT,9049032,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลสะเมิง,ACTIVE
TTMT,9049045,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลสะเมิง,ACTIVE
TTMT,9049452,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลฝาง,ACTIVE
TTMT,9049475,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลฝาง,ACTIVE
TTMT,9049481,รางจืด,รางจืด,ยาชง,โรงพยาบาลฝาง,ACTIVE
TTMT,9049499,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลฝาง,ACTIVE
TTMT,9050304,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลลี้,ACTIVE
TTMT,9050336,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลลี้,ACTIVE
TTMT,9050343,มะระขี้นก,มะระขี้นก,ยาแคปซูล,โรงพยาบาลลี้,ACTIVE
TTMT,9051168,ขิง,ขิง,ยาชง,โรงพยาบาลป่าซาง,ACTIVE
TTMT,9051181,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาชง,โรงพยาบาลป่าซาง,ACTIVE
TTMT,9051201,รางจืด,รางจืด,ยาชง,โรงพยาบาลป่าซาง,ACTIVE
TTMT,9051217,หญ้าดอกขาว,หญ้าดอกขาว,ยาชง,โรงพยาบาลป่าซาง,ACTIVE
TTMT,9052029,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลแจ้ห่ม,ACTIVE
TTMT,9052038,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาชง,โรงพยาบาลแจ้ห่ม,ACTIVE
TTMT,9052055,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลแจ้ห่ม,ACTIVE
TTMT,9052064,หญ้าดอกขาว,หญ้าดอกขาว,ยาชง,โรงพยาบาลแจ้ห่ม,ACTIVE
TTMT,9054071,ไพล,ไพล,ครีม,โรงพยาบาลเมืองปาน,ACTIVE
TTMT,9054488,กระชายดำ,กระชายดำ,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054490,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054501,ขิง,ขิง,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054529,คำฝอย,คำฝอย,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054538,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054540,บอระเพ็ด,บอระเพ็ด,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054555,ใบเตย,ใบเตย,ยาชง,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054564,พริกไทย,พริกไทย,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054572,เพชรสังฆาต,เพชรสังฆาต,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054586,มะขามแขก,มะขามแขก,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054593,มะระขี้นก,มะระขี้นก,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054604,รางจืด,รางจืด,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9054615,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาแคปซูล,โรงพยาบาลพิชัย,ACTIVE
TTMT,9056233,ขมิ้นชัน,ขมิ้นชันแคปซูล (รพ.แม่ใจ),ยาแคปซูล,โรงพยาบาลแม่ใจ,ACTIVE
TTMT,9056246,เพชรสังฆาต,เพชรสังฆาตแคปซูล (รพ.แม่ใจ),ยาแคปซูล,โรงพยาบาลแม่ใจ,ACTIVE
TTMT,9056251,ฟ้าทะลายโจร,ฟ้าทะลายโจรแคปซูล (รพ.แม่ใจ),ยาแคปซูล,โรงพยาบาลแม่ใจ,ACTIVE
TTMT,9056687,ชุมเห็ดเทศ,ชุมเห็ดเทศ,ยาชง,โรงพยาบาลเทิง,ACTIVE
TTMT,9056734,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลเทิง,ACTIVE
TTMT,9056747,มะระขี้นก,มะระขี้นก,ยาแคปซูล,โรงพยาบาลเทิง,ACTIVE
TTMT,9056752,รางจืด,รางจืด,ยาชง,โรงพยาบาลเทิง,ACTIVE
TTMT,9056768,หญ้าปักกิ่ง,หญ้าปักกิ่ง,ยาชง,โรงพยาบาลเทิง,ACTIVE
TTMT,9056781,หญ้าหนวดแมว,หญ้าหนวดแมว,ยาชง,โรงพยาบาลเทิง,ACTIVE
TTMT,9057216,ฟ้าทะลายโจร,ฟ้าทะลายโจร,ยาแคปซูล,โรงพยาบาลป่าแดด,ACTIVE
TTMT,9058025,ขมิ้นชัน,ขมิ้นชันแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058039,ขมิ้นชัน,ขมิ้นชันลูกกลอน,ยาลูกกลอน,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058041,คำฝอย,ชาคำฝอย,ยาชง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058056,บอระเพ็ด,บระเพ็ดแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058060,พญายอ,เสลดพังพอนกลีเซอรีน,สารละลายสำหรับป้ายปาก,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058073,ฟ้าทะลายโจร,ฟ้าทะลายโจรแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058087,มะระขี้นก,มะระขี้นกแคปซูล,ยาแคปซูล,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058094,รางจืด,ชารางจืด,ยาชง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058104,หญ้าดอกขาว,ชาหญ้าดอกขาว,ยาชง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9058115,หญ้าหนวดแมว,ชาหญ้าหนวดแมว,ยาชง,โรงพยาบาลพญาเม็งราย,ACTIVE
TTMT,9061732,พญายอ,พญายอ,สารละลายสำหรับป้ายปาก,โรงพยาบาลบรรพตพิสัย,ACTIVE
TTMT,9061745,พญายอ,พญายอ,ขี้ผึ้ง,โรงพยาบาลบรรพตพิสัย,ACTIVE
TTMT,9061750,พญายอ,พญายอ,ทิงเจอร์,โรงพยาบาลบรรพตพิสัย,ACTIVE
TTMT,9061766,รางจืด,รางจืด,ยาชง,โรงพยาบาลบรรพตพิสัย,ACTIVE
TTMT,9062201,รางจืด,รางจืด,ยาชง,โรงพยาบาลเก้าเลี้ยว,ACTIVE
TTMT,9063417,ขมิ้นชัน,ขมิ้นชัน,ยาแคปซูล,โรงพยาบาลขาณุวรลักษบุรี,ACTIVE
